Transaction ID,Country,Amount (USD),Transaction Type,Date of Transaction,Time of Transaction,Person Involved,Industry,Destination Country,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Tax Haven Country
TX0000008447,South Africa,439327.83,Offshore Transfer,2013-12-18,22:00:00,Person_7080,Luxury Goods,UK,FALSE,Illegal,6,7,Bank_12,Switzerland
TX0000008448,USA,1593858.25,Cryptocurrency,2013-12-18,23:00:00,Person_4345,Oil & Gas,UAE,FALSE,Legal,1,6,Bank_436,Cayman Islands
TX0000008449,Russia,1139307.03,Cash Withdrawal,2013-12-19,0:00:00,Person_412,Luxury Goods,Russia,FALSE,Illegal,5,4,Bank_445,Bahamas
TX0000008450,South Africa,241578.63,Cryptocurrency,2013-12-19,1:00:00,Person_2504,Construction,Switzerland,FALSE,Illegal,6,1,Bank_205,Cayman Islands
TX0000008451,India,3833825.52,Offshore Transfer,2013-12-19,2:00:00,Person_4665,Finance,UAE,FALSE,Illegal,5,5,Bank_388,Luxembourg
TX0000008452,Singapore,443966.78,Cash Withdrawal,2013-12-19,3:00:00,Person_3320,Luxury Goods,Russia,FALSE,Illegal,4,1,Bank_146,Cayman Islands
TX0000008453,Singapore,4976686.81,Stocks Transfer,2013-12-19,4:00:00,Person_2794,Oil & Gas,China,FALSE,Legal,4,4,Bank_376,Panama
TX0000008454,Switzerland,1199763.04,Cash Withdrawal,2013-12-19,5:00:00,Person_6274,Casinos,Switzerland,FALSE,Illegal,4,3,Bank_271,Bahamas
TX0000008455,UAE,1484145.94,Stocks Transfer,2013-12-19,6:00:00,Person_5581,Real Estate,South Africa,TRUE,Illegal,3,3,Bank_54,Bahamas
TX0000008456,Russia,2447750.39,Offshore Transfer,2013-12-19,7:00:00,Person_4966,Casinos,South Africa,FALSE,Illegal,7,6,Bank_43,Luxembourg
TX0000008457,UK,1102292.50,Property Purchase,2013-12-19,8:00:00,Person_6624,Casinos,Singapore,TRUE,Illegal,10,8,Bank_308,Switzerland
TX0000008458,UAE,4744320.10,Property Purchase,2013-12-19,9:00:00,Person_5818,Casinos,Brazil,FALSE,Illegal,6,2,Bank_477,Luxembourg
TX0000008459,India,3136287.36,Cash Withdrawal,2013-12-19,10:00:00,Person_497,Finance,Singapore,FALSE,Legal,4,1,Bank_59,Singapore
TX0000008460,UAE,3312745.55,Offshore Transfer,2013-12-19,11:00:00,Person_3362,Oil & Gas,UAE,FALSE,Legal,9,2,Bank_72,Singapore
TX0000008461,UK,1733923.83,Stocks Transfer,2013-12-19,12:00:00,Person_25,Real Estate,China,FALSE,Legal,2,3,Bank_337,Switzerland
TX0000008462,China,3733129.47,Offshore Transfer,2013-12-19,13:00:00,Person_2516,Construction,USA,FALSE,Illegal,4,5,Bank_289,Switzerland
TX0000008463,China,3290274.62,Cryptocurrency,2013-12-19,14:00:00,Person_7593,Luxury Goods,Brazil,FALSE,Illegal,9,9,Bank_468,Switzerland
TX0000008464,UK,1427097.13,Offshore Transfer,2013-12-19,15:00:00,Person_7849,Luxury Goods,Russia,FALSE,Illegal,4,3,Bank_188,Cayman Islands
TX0000008465,USA,2614665.73,Cryptocurrency,2013-12-19,16:00:00,Person_6951,Real Estate,UAE,FALSE,Legal,7,6,Bank_292,Panama
TX0000008466,Switzerland,3901743.52,Cash Withdrawal,2013-12-19,17:00:00,Person_6104,Real Estate,Russia,FALSE,Illegal,4,0,Bank_101,Luxembourg
TX0000008467,Brazil,2966090.16,Cash Withdrawal,2013-12-19,18:00:00,Person_8708,Real Estate,Brazil,FALSE,Legal,7,0,Bank_27,Switzerland
TX0000008468,Switzerland,3744733.90,Offshore Transfer,2013-12-19,19:00:00,Person_5037,Casinos,Switzerland,TRUE,Legal,1,0,Bank_277,Cayman Islands
TX0000008469,China,3691491.38,Property Purchase,2013-12-19,20:00:00,Person_855,Oil & Gas,China,FALSE,Legal,9,5,Bank_235,Switzerland
TX0000008470,UAE,2011173.67,Property Purchase,2013-12-19,21:00:00,Person_2833,Real Estate,Switzerland,TRUE,Illegal,5,3,Bank_376,Panama
TX0000008471,Singapore,1503184.04,Stocks Transfer,2013-12-19,22:00:00,Person_641,Finance,USA,FALSE,Legal,3,9,Bank_82,Cayman Islands
TX0000008472,Brazil,1451052.71,Cash Withdrawal,2013-12-19,23:00:00,Person_1482,Arms Trade,Brazil,FALSE,Illegal,1,4,Bank_177,Cayman Islands
TX0000008473,South Africa,3612471.59,Property Purchase,2013-12-20,0:00:00,Person_8373,Luxury Goods,Russia,FALSE,Legal,6,5,Bank_411,Panama
TX0000008474,South Africa,3181893.87,Offshore Transfer,2013-12-20,1:00:00,Person_4740,Finance,UK,FALSE,Illegal,10,6,Bank_75,Panama
TX0000008475,South Africa,4748562.66,Stocks Transfer,2013-12-20,2:00:00,Person_5170,Real Estate,India,FALSE,Illegal,8,5,Bank_94,Panama
TX0000008476,Brazil,1906112.69,Offshore Transfer,2013-12-20,3:00:00,Person_9922,Real Estate,UK,TRUE,Legal,4,3,Bank_434,Cayman Islands
TX0000008477,China,2271639.30,Stocks Transfer,2013-12-20,4:00:00,Person_5111,Construction,Switzerland,TRUE,Illegal,9,7,Bank_197,Panama
TX0000008478,Russia,514653.99,Cryptocurrency,2013-12-20,5:00:00,Person_6374,Casinos,Singapore,FALSE,Legal,4,9,Bank_158,Bahamas
TX0000008479,India,4951270.21,Stocks Transfer,2013-12-20,6:00:00,Person_8511,Arms Trade,India,TRUE,Illegal,2,2,Bank_340,Bahamas
TX0000008480,UK,3037380.07,Cash Withdrawal,2013-12-20,7:00:00,Person_7639,Casinos,Switzerland,TRUE,Illegal,2,0,Bank_168,Panama
TX0000008481,Brazil,1534674.86,Offshore Transfer,2013-12-20,8:00:00,Person_7519,Casinos,USA,FALSE,Illegal,7,2,Bank_413,Luxembourg
TX0000008482,Russia,2480533.92,Stocks Transfer,2013-12-20,9:00:00,Person_6435,Oil & Gas,South Africa,FALSE,Illegal,4,4,Bank_377,Cayman Islands
TX0000008483,Switzerland,1633217.89,Cryptocurrency,2013-12-20,10:00:00,Person_4571,Real Estate,USA,FALSE,Illegal,5,7,Bank_100,Singapore
TX0000008484,Switzerland,1964306.55,Offshore Transfer,2013-12-20,11:00:00,Person_9175,Luxury Goods,Switzerland,FALSE,Illegal,2,9,Bank_183,Panama
TX0000008485,China,4757935.46,Stocks Transfer,2013-12-20,12:00:00,Person_6069,Luxury Goods,Brazil,FALSE,Illegal,9,0,Bank_288,Cayman Islands
TX0000008486,China,1147368.97,Cash Withdrawal,2013-12-20,13:00:00,Person_4299,Construction,South Africa,TRUE,Illegal,1,9,Bank_498,Bahamas
TX0000008487,USA,4315068.43,Cash Withdrawal,2013-12-20,14:00:00,Person_4347,Real Estate,Singapore,FALSE,Illegal,7,4,Bank_184,Bahamas
TX0000008488,UK,3413426.06,Cryptocurrency,2013-12-20,15:00:00,Person_191,Casinos,Brazil,FALSE,Legal,3,7,Bank_91,Luxembourg
TX0000008489,India,3800324.29,Property Purchase,2013-12-20,16:00:00,Person_691,Real Estate,UAE,FALSE,Illegal,5,0,Bank_88,Singapore
TX0000008490,South Africa,4833439.36,Cryptocurrency,2013-12-20,17:00:00,Person_8754,Arms Trade,USA,FALSE,Legal,9,5,Bank_331,Singapore
TX0000008491,Brazil,142145.48,Stocks Transfer,2013-12-20,18:00:00,Person_2500,Real Estate,Russia,FALSE,Illegal,10,4,Bank_107,Bahamas
TX0000008492,Russia,3640067.14,Cash Withdrawal,2013-12-20,19:00:00,Person_8175,Casinos,UK,FALSE,Legal,7,0,Bank_283,Singapore
TX0000008493,Russia,393617.05,Cryptocurrency,2013-12-20,20:00:00,Person_7415,Arms Trade,Brazil,FALSE,Legal,2,5,Bank_415,Bahamas
TX0000008494,Russia,2323067.86,Property Purchase,2013-12-20,21:00:00,Person_1642,Real Estate,South Africa,FALSE,Illegal,10,2,Bank_451,Bahamas
TX0000008495,UAE,3024978.25,Stocks Transfer,2013-12-20,22:00:00,Person_4701,Casinos,Singapore,FALSE,Legal,3,8,Bank_227,Luxembourg
TX0000008496,USA,669120.28,Cash Withdrawal,2013-12-20,23:00:00,Person_7598,Luxury Goods,India,FALSE,Illegal,3,5,Bank_173,Cayman Islands
TX0000008497,Brazil,3236423.72,Stocks Transfer,2013-12-21,0:00:00,Person_7501,Oil & Gas,India,FALSE,Illegal,7,0,Bank_68,Panama
TX0000008498,UK,1043518.06,Offshore Transfer,2013-12-21,1:00:00,Person_5834,Casinos,Brazil,FALSE,Illegal,2,5,Bank_440,Luxembourg
TX0000008499,USA,859177.64,Cash Withdrawal,2013-12-21,2:00:00,Person_1618,Finance,China,FALSE,Illegal,3,7,Bank_238,Cayman Islands
TX0000008500,Singapore,3281079.32,Stocks Transfer,2013-12-21,3:00:00,Person_903,Finance,Switzerland,FALSE,Illegal,4,6,Bank_434,Cayman Islands
TX0000008501,South Africa,1762208.49,Cryptocurrency,2013-12-21,4:00:00,Person_9847,Oil & Gas,Singapore,FALSE,Illegal,4,1,Bank_307,Cayman Islands
TX0000008502,Brazil,2656591.05,Property Purchase,2013-12-21,5:00:00,Person_1259,Luxury Goods,India,TRUE,Legal,1,2,Bank_383,Singapore
TX0000008503,USA,2659932.67,Cryptocurrency,2013-12-21,6:00:00,Person_9149,Arms Trade,Brazil,TRUE,Legal,10,7,Bank_167,Panama
TX0000008504,South Africa,3722365.60,Property Purchase,2013-12-21,7:00:00,Person_5981,Construction,Russia,TRUE,Illegal,2,4,Bank_423,Luxembourg
TX0000008505,Switzerland,3424397.44,Property Purchase,2013-12-21,8:00:00,Person_3377,Oil & Gas,Singapore,FALSE,Illegal,2,9,Bank_67,Panama
TX0000008506,Switzerland,584764.33,Cryptocurrency,2013-12-21,9:00:00,Person_4104,Luxury Goods,UAE,FALSE,Illegal,2,4,Bank_393,Singapore
TX0000008507,South Africa,4021905.26,Offshore Transfer,2013-12-21,10:00:00,Person_4265,Construction,USA,FALSE,Legal,4,4,Bank_388,Luxembourg
TX0000008508,UAE,3948061.21,Cash Withdrawal,2013-12-21,11:00:00,Person_4378,Casinos,Switzerland,FALSE,Illegal,7,3,Bank_49,Bahamas
TX0000008509,China,4408244.45,Property Purchase,2013-12-21,12:00:00,Person_9906,Real Estate,USA,FALSE,Illegal,9,5,Bank_14,Panama
TX0000008510,China,4389598.15,Cryptocurrency,2013-12-21,13:00:00,Person_2626,Construction,South Africa,FALSE,Illegal,1,2,Bank_277,Switzerland
TX0000008511,Singapore,706836.66,Cryptocurrency,2013-12-21,14:00:00,Person_9867,Arms Trade,Switzerland,FALSE,Illegal,7,5,Bank_159,Panama
TX0000008512,Brazil,4661920.56,Stocks Transfer,2013-12-21,15:00:00,Person_4951,Finance,Russia,TRUE,Illegal,7,4,Bank_173,Cayman Islands
TX0000008513,India,755547.11,Property Purchase,2013-12-21,16:00:00,Person_4006,Oil & Gas,Singapore,FALSE,Legal,5,7,Bank_317,Switzerland
TX0000008514,USA,1853091.10,Property Purchase,2013-12-21,17:00:00,Person_6313,Arms Trade,UAE,FALSE,Illegal,9,1,Bank_408,Singapore
TX0000008515,China,1242993.00,Cash Withdrawal,2013-12-21,18:00:00,Person_9838,Arms Trade,India,FALSE,Illegal,5,8,Bank_103,Switzerland
TX0000008516,India,4485634.76,Cash Withdrawal,2013-12-21,19:00:00,Person_7551,Real Estate,USA,FALSE,Illegal,10,5,Bank_371,Switzerland
TX0000008517,USA,1973041.29,Cash Withdrawal,2013-12-21,20:00:00,Person_5574,Arms Trade,UAE,FALSE,Illegal,4,9,Bank_255,Cayman Islands
TX0000008518,South Africa,1696940.89,Cryptocurrency,2013-12-21,21:00:00,Person_5701,Luxury Goods,UAE,TRUE,Legal,4,4,Bank_102,Singapore
TX0000008519,Singapore,2502285.71,Cryptocurrency,2013-12-21,22:00:00,Person_2307,Finance,Brazil,FALSE,Illegal,1,6,Bank_63,Switzerland
TX0000008520,China,3148770.33,Property Purchase,2013-12-21,23:00:00,Person_8062,Casinos,UK,TRUE,Legal,1,6,Bank_170,Cayman Islands
TX0000008521,UK,4595461.65,Offshore Transfer,2013-12-22,0:00:00,Person_8693,Finance,South Africa,FALSE,Illegal,5,7,Bank_255,Luxembourg
TX0000008522,Singapore,261289.39,Stocks Transfer,2013-12-22,1:00:00,Person_8555,Construction,Brazil,FALSE,Illegal,4,7,Bank_369,Panama
TX0000008523,Russia,2956583.32,Cryptocurrency,2013-12-22,2:00:00,Person_7366,Real Estate,China,FALSE,Illegal,2,0,Bank_110,Singapore
TX0000008524,Singapore,3851807.86,Offshore Transfer,2013-12-22,3:00:00,Person_5114,Real Estate,South Africa,FALSE,Illegal,9,6,Bank_296,Cayman Islands
TX0000008525,India,4985673.76,Property Purchase,2013-12-22,4:00:00,Person_3135,Real Estate,Brazil,FALSE,Illegal,10,8,Bank_39,Bahamas
TX0000008526,USA,518575.48,Cryptocurrency,2013-12-22,5:00:00,Person_5494,Construction,Brazil,FALSE,Illegal,2,5,Bank_128,Luxembourg
TX0000008527,India,4112169.46,Property Purchase,2013-12-22,6:00:00,Person_153,Luxury Goods,UK,FALSE,Illegal,6,2,Bank_131,Switzerland
TX0000008528,India,4099992.61,Stocks Transfer,2013-12-22,7:00:00,Person_5781,Casinos,Switzerland,TRUE,Legal,4,3,Bank_307,Singapore
TX0000008529,Brazil,3897395.69,Property Purchase,2013-12-22,8:00:00,Person_6874,Finance,UK,FALSE,Legal,4,4,Bank_267,Bahamas
TX0000008530,South Africa,1940916.28,Offshore Transfer,2013-12-22,9:00:00,Person_7366,Real Estate,Russia,TRUE,Illegal,6,2,Bank_314,Panama
TX0000008531,UK,2731640.67,Stocks Transfer,2013-12-22,10:00:00,Person_4952,Arms Trade,Singapore,FALSE,Illegal,9,1,Bank_470,Panama
TX0000008532,Russia,864746.59,Stocks Transfer,2013-12-22,11:00:00,Person_7664,Casinos,Singapore,FALSE,Illegal,3,7,Bank_322,Switzerland
TX0000008533,South Africa,4861615.79,Cash Withdrawal,2013-12-22,12:00:00,Person_7530,Casinos,South Africa,FALSE,Illegal,3,0,Bank_466,Switzerland
TX0000008534,Singapore,2619724.36,Stocks Transfer,2013-12-22,13:00:00,Person_7801,Oil & Gas,South Africa,TRUE,Illegal,3,0,Bank_30,Singapore
TX0000008535,Brazil,3821130.50,Cash Withdrawal,2013-12-22,14:00:00,Person_6730,Real Estate,UK,FALSE,Legal,3,6,Bank_200,Luxembourg
TX0000008536,Brazil,1712887.13,Cryptocurrency,2013-12-22,15:00:00,Person_748,Casinos,Russia,FALSE,Legal,8,8,Bank_210,Switzerland
TX0000008537,UAE,3679009.02,Offshore Transfer,2013-12-22,16:00:00,Person_4838,Oil & Gas,India,FALSE,Illegal,2,5,Bank_96,Luxembourg
TX0000008538,Brazil,1017225.95,Property Purchase,2013-12-22,17:00:00,Person_912,Casinos,South Africa,FALSE,Illegal,5,9,Bank_67,Bahamas
TX0000008539,India,237529.11,Offshore Transfer,2013-12-22,18:00:00,Person_6281,Luxury Goods,USA,FALSE,Illegal,2,3,Bank_276,Singapore
TX0000008540,UK,4071917.37,Cryptocurrency,2013-12-22,19:00:00,Person_606,Construction,Russia,FALSE,Illegal,9,1,Bank_313,Switzerland
TX0000008541,Russia,3790997.22,Cryptocurrency,2013-12-22,20:00:00,Person_9340,Arms Trade,UK,FALSE,Illegal,5,9,Bank_305,Singapore
TX0000008542,Switzerland,1738307.74,Stocks Transfer,2013-12-22,21:00:00,Person_8454,Construction,Singapore,TRUE,Illegal,8,5,Bank_33,Cayman Islands
TX0000008543,Russia,4202183.39,Cryptocurrency,2013-12-22,22:00:00,Person_7949,Casinos,Russia,FALSE,Illegal,2,0,Bank_360,Bahamas
TX0000008544,Singapore,2821121.43,Cryptocurrency,2013-12-22,23:00:00,Person_6872,Luxury Goods,Singapore,FALSE,Legal,9,1,Bank_62,Singapore
TX0000008545,South Africa,3265831.02,Cash Withdrawal,2013-12-23,0:00:00,Person_9748,Arms Trade,South Africa,FALSE,Illegal,10,3,Bank_233,Singapore
TX0000008546,USA,772514.40,Property Purchase,2013-12-23,1:00:00,Person_3968,Arms Trade,Brazil,FALSE,Illegal,5,7,Bank_497,Switzerland
TX0000008547,Russia,4717074.46,Property Purchase,2013-12-23,2:00:00,Person_1876,Construction,Switzerland,FALSE,Legal,9,1,Bank_326,Bahamas
TX0000008548,UAE,4168874.70,Offshore Transfer,2013-12-23,3:00:00,Person_1245,Construction,Brazil,TRUE,Illegal,2,4,Bank_420,Singapore
TX0000008549,UAE,4534248.90,Stocks Transfer,2013-12-23,4:00:00,Person_4073,Luxury Goods,UAE,FALSE,Illegal,6,3,Bank_181,Switzerland
TX0000008550,UAE,3058474.78,Property Purchase,2013-12-23,5:00:00,Person_9840,Oil & Gas,Brazil,TRUE,Legal,5,0,Bank_319,Panama
TX0000008551,South Africa,4658127.08,Offshore Transfer,2013-12-23,6:00:00,Person_3349,Real Estate,South Africa,FALSE,Legal,5,9,Bank_419,Switzerland
TX0000008552,Switzerland,2262676.80,Cash Withdrawal,2013-12-23,7:00:00,Person_5494,Luxury Goods,Singapore,FALSE,Legal,9,1,Bank_88,Bahamas
TX0000008553,China,3150631.99,Cryptocurrency,2013-12-23,8:00:00,Person_6269,Casinos,Russia,FALSE,Illegal,5,5,Bank_441,Bahamas
TX0000008554,UAE,4485680.70,Cryptocurrency,2013-12-23,9:00:00,Person_5892,Luxury Goods,Russia,FALSE,Illegal,5,0,Bank_91,Luxembourg
TX0000008555,UK,3813860.58,Cryptocurrency,2013-12-23,10:00:00,Person_2325,Arms Trade,Switzerland,TRUE,Illegal,2,3,Bank_475,Bahamas
TX0000008556,South Africa,2075616.45,Cryptocurrency,2013-12-23,11:00:00,Person_3834,Construction,India,FALSE,Legal,1,4,Bank_28,Switzerland
TX0000008557,India,2813818.51,Offshore Transfer,2013-12-23,12:00:00,Person_1931,Real Estate,South Africa,TRUE,Illegal,6,1,Bank_337,Panama
TX0000008558,China,778166.98,Stocks Transfer,2013-12-23,13:00:00,Person_6624,Oil & Gas,Switzerland,FALSE,Illegal,1,0,Bank_243,Bahamas
TX0000008559,South Africa,2448412.43,Offshore Transfer,2013-12-23,14:00:00,Person_5367,Real Estate,Singapore,TRUE,Legal,9,8,Bank_464,Switzerland
TX0000008560,UAE,4183573.25,Stocks Transfer,2013-12-23,15:00:00,Person_3729,Real Estate,India,FALSE,Illegal,4,6,Bank_158,Cayman Islands
TX0000008561,India,784097.27,Stocks Transfer,2013-12-23,16:00:00,Person_509,Luxury Goods,USA,FALSE,Illegal,9,1,Bank_128,Bahamas
TX0000008562,Singapore,4545169.04,Cryptocurrency,2013-12-23,17:00:00,Person_1862,Arms Trade,USA,FALSE,Illegal,9,7,Bank_275,Panama
TX0000008563,USA,4146727.00,Offshore Transfer,2013-12-23,18:00:00,Person_8703,Real Estate,India,FALSE,Illegal,4,9,Bank_309,Panama
TX0000008564,Russia,4163292.06,Stocks Transfer,2013-12-23,19:00:00,Person_5380,Casinos,South Africa,TRUE,Illegal,6,1,Bank_434,Luxembourg
TX0000008565,China,3999463.47,Property Purchase,2013-12-23,20:00:00,Person_102,Luxury Goods,India,TRUE,Illegal,2,2,Bank_309,Luxembourg
TX0000008566,Switzerland,831685.32,Property Purchase,2013-12-23,21:00:00,Person_5654,Oil & Gas,Switzerland,FALSE,Legal,5,1,Bank_66,Cayman Islands
TX0000008567,India,429381.70,Cryptocurrency,2013-12-23,22:00:00,Person_2515,Oil & Gas,China,TRUE,Illegal,8,7,Bank_292,Switzerland
TX0000008568,Brazil,1166481.01,Cash Withdrawal,2013-12-23,23:00:00,Person_1937,Luxury Goods,USA,FALSE,Illegal,1,0,Bank_290,Cayman Islands
TX0000008569,USA,2071011.25,Stocks Transfer,2013-12-24,0:00:00,Person_5780,Real Estate,India,TRUE,Illegal,3,2,Bank_310,Panama
TX0000008570,South Africa,2004486.02,Cash Withdrawal,2013-12-24,1:00:00,Person_6176,Casinos,UAE,FALSE,Illegal,3,0,Bank_424,Singapore
TX0000008571,USA,3317440.97,Stocks Transfer,2013-12-24,2:00:00,Person_693,Finance,Brazil,FALSE,Illegal,4,0,Bank_113,Panama
TX0000008572,UK,2647365.30,Cash Withdrawal,2013-12-24,3:00:00,Person_6639,Luxury Goods,Singapore,FALSE,Illegal,4,8,Bank_153,Cayman Islands
TX0000008573,South Africa,4638562.66,Property Purchase,2013-12-24,4:00:00,Person_3506,Construction,India,FALSE,Illegal,7,9,Bank_178,Bahamas
TX0000008574,USA,3245391.35,Stocks Transfer,2013-12-24,5:00:00,Person_8682,Real Estate,Russia,FALSE,Illegal,10,7,Bank_44,Switzerland
TX0000008575,USA,1389191.98,Stocks Transfer,2013-12-24,6:00:00,Person_6393,Luxury Goods,UAE,FALSE,Illegal,9,8,Bank_362,Cayman Islands
TX0000008576,Brazil,3484748.29,Cash Withdrawal,2013-12-24,7:00:00,Person_495,Luxury Goods,Russia,FALSE,Illegal,3,7,Bank_195,Bahamas
TX0000008577,Russia,1661929.95,Property Purchase,2013-12-24,8:00:00,Person_2721,Finance,Switzerland,FALSE,Legal,6,1,Bank_263,Cayman Islands
TX0000008578,Switzerland,2817446.78,Property Purchase,2013-12-24,9:00:00,Person_7959,Real Estate,UAE,FALSE,Illegal,9,3,Bank_143,Bahamas
TX0000008579,India,529312.77,Property Purchase,2013-12-24,10:00:00,Person_1689,Casinos,Switzerland,FALSE,Legal,7,4,Bank_376,Bahamas
TX0000008580,UAE,365973.55,Property Purchase,2013-12-24,11:00:00,Person_841,Construction,Singapore,FALSE,Illegal,3,8,Bank_149,Switzerland
TX0000008581,Switzerland,631690.59,Offshore Transfer,2013-12-24,12:00:00,Person_9340,Construction,USA,FALSE,Illegal,4,9,Bank_243,Luxembourg
TX0000008582,Singapore,2647100.94,Property Purchase,2013-12-24,13:00:00,Person_7453,Real Estate,Singapore,TRUE,Illegal,2,9,Bank_474,Luxembourg
TX0000008583,UAE,2774631.66,Offshore Transfer,2013-12-24,14:00:00,Person_7594,Real Estate,South Africa,FALSE,Illegal,1,9,Bank_11,Singapore
TX0000008584,UAE,112507.40,Cryptocurrency,2013-12-24,15:00:00,Person_9352,Arms Trade,USA,FALSE,Legal,1,0,Bank_325,Panama
TX0000008585,China,636652.55,Stocks Transfer,2013-12-24,16:00:00,Person_8612,Casinos,India,FALSE,Illegal,2,6,Bank_273,Panama
TX0000008586,China,1839932.75,Cash Withdrawal,2013-12-24,17:00:00,Person_6729,Luxury Goods,UAE,FALSE,Legal,1,2,Bank_342,Panama
TX0000008587,UK,1471560.89,Stocks Transfer,2013-12-24,18:00:00,Person_6456,Luxury Goods,Brazil,FALSE,Illegal,4,6,Bank_430,Bahamas
TX0000008588,UK,2327198.75,Stocks Transfer,2013-12-24,19:00:00,Person_2881,Arms Trade,UK,TRUE,Illegal,3,2,Bank_343,Panama
TX0000008589,China,1792078.49,Cash Withdrawal,2013-12-24,20:00:00,Person_3441,Oil & Gas,UK,TRUE,Legal,9,8,Bank_87,Panama
TX0000008590,South Africa,1529678.38,Cryptocurrency,2013-12-24,21:00:00,Person_2995,Casinos,Russia,FALSE,Illegal,4,6,Bank_321,Cayman Islands
TX0000008591,Brazil,1399671.48,Offshore Transfer,2013-12-24,22:00:00,Person_766,Real Estate,Switzerland,FALSE,Illegal,3,2,Bank_405,Bahamas
TX0000008592,Switzerland,4560018.53,Cryptocurrency,2013-12-24,23:00:00,Person_2379,Construction,South Africa,TRUE,Legal,9,8,Bank_293,Switzerland
TX0000008593,Russia,1029113.83,Cryptocurrency,2013-12-25,0:00:00,Person_7926,Luxury Goods,Switzerland,FALSE,Legal,6,1,Bank_335,Panama
TX0000008594,Switzerland,1354834.31,Cash Withdrawal,2013-12-25,1:00:00,Person_6069,Oil & Gas,UK,FALSE,Illegal,2,9,Bank_102,Singapore
TX0000008595,UK,1600845.01,Offshore Transfer,2013-12-25,2:00:00,Person_768,Arms Trade,China,FALSE,Illegal,10,7,Bank_228,Singapore
TX0000008596,Switzerland,1054326.38,Cash Withdrawal,2013-12-25,3:00:00,Person_3072,Construction,USA,FALSE,Illegal,3,4,Bank_120,Bahamas
TX0000008597,UAE,3957071.22,Property Purchase,2013-12-25,4:00:00,Person_5896,Finance,UAE,FALSE,Legal,5,2,Bank_74,Singapore
TX0000008598,China,1450832.65,Stocks Transfer,2013-12-25,5:00:00,Person_7532,Oil & Gas,Russia,FALSE,Illegal,3,5,Bank_376,Luxembourg
TX0000008599,UK,3086767.16,Property Purchase,2013-12-25,6:00:00,Person_584,Luxury Goods,Singapore,FALSE,Illegal,1,1,Bank_219,Cayman Islands
TX0000008600,UK,3232076.79,Offshore Transfer,2013-12-25,7:00:00,Person_8292,Casinos,UAE,FALSE,Illegal,5,3,Bank_323,Cayman Islands
TX0000008601,China,2441662.17,Cryptocurrency,2013-12-25,8:00:00,Person_4583,Oil & Gas,Russia,FALSE,Legal,6,2,Bank_413,Cayman Islands
TX0000008602,UK,1056174.25,Property Purchase,2013-12-25,9:00:00,Person_8307,Real Estate,Brazil,FALSE,Illegal,4,5,Bank_399,Panama
TX0000008603,UK,1827553.09,Stocks Transfer,2013-12-25,10:00:00,Person_9983,Casinos,Russia,FALSE,Illegal,2,1,Bank_293,Cayman Islands
TX0000008604,UAE,634237.89,Stocks Transfer,2013-12-25,11:00:00,Person_1473,Real Estate,Russia,FALSE,Illegal,6,4,Bank_156,Panama
TX0000008605,Switzerland,3635430.36,Cash Withdrawal,2013-12-25,12:00:00,Person_9761,Casinos,Brazil,TRUE,Illegal,4,1,Bank_496,Singapore
TX0000008606,UAE,1956394.59,Cryptocurrency,2013-12-25,13:00:00,Person_575,Arms Trade,Brazil,TRUE,Illegal,2,3,Bank_420,Cayman Islands
TX0000008607,Switzerland,1504572.63,Stocks Transfer,2013-12-25,14:00:00,Person_4284,Real Estate,Brazil,FALSE,Illegal,7,8,Bank_484,Panama
TX0000008608,South Africa,519895.28,Cryptocurrency,2013-12-25,15:00:00,Person_4108,Arms Trade,India,FALSE,Legal,2,8,Bank_345,Panama
TX0000008609,UAE,2071983.70,Cryptocurrency,2013-12-25,16:00:00,Person_2762,Arms Trade,South Africa,FALSE,Illegal,10,6,Bank_75,Panama
TX0000008610,South Africa,4891783.77,Offshore Transfer,2013-12-25,17:00:00,Person_4732,Oil & Gas,UAE,FALSE,Legal,7,6,Bank_106,Cayman Islands
TX0000008611,India,3184014.33,Cash Withdrawal,2013-12-25,18:00:00,Person_7134,Finance,China,FALSE,Illegal,4,8,Bank_236,Cayman Islands
TX0000008612,China,633349.68,Cryptocurrency,2013-12-25,19:00:00,Person_7494,Real Estate,Switzerland,FALSE,Illegal,6,4,Bank_435,Cayman Islands
TX0000008613,South Africa,1770577.52,Property Purchase,2013-12-25,20:00:00,Person_5330,Arms Trade,USA,FALSE,Illegal,10,3,Bank_325,Cayman Islands
TX0000008614,USA,4615210.92,Property Purchase,2013-12-25,21:00:00,Person_6961,Casinos,Russia,FALSE,Illegal,2,8,Bank_153,Bahamas
TX0000008615,USA,2277976.45,Stocks Transfer,2013-12-25,22:00:00,Person_6336,Casinos,India,FALSE,Illegal,5,7,Bank_59,Switzerland
TX0000008616,UK,2707947.28,Property Purchase,2013-12-25,23:00:00,Person_9545,Finance,India,FALSE,Illegal,3,4,Bank_285,Cayman Islands
TX0000008617,Switzerland,535386.94,Cash Withdrawal,2013-12-26,0:00:00,Person_9211,Oil & Gas,Russia,FALSE,Legal,1,2,Bank_283,Switzerland
TX0000008618,China,4016685.32,Cash Withdrawal,2013-12-26,1:00:00,Person_1147,Construction,USA,FALSE,Illegal,2,4,Bank_130,Luxembourg
TX0000008619,India,2621368.11,Stocks Transfer,2013-12-26,2:00:00,Person_9747,Finance,USA,FALSE,Illegal,10,5,Bank_455,Luxembourg
